TransactionID,BuyerID,SellerID,Amount(INR),Date
109,YEE2,EROI,631509,02-01-2022
110,QPIP,NQ6J,561223,02-01-2022
111,4GH9,WQ9E,10730,02-01-2022
112,8YN6,T1FR,206280,02-01-2022
113,0BI6,QCPM,758408,02-01-2022
114,USB7,004S,86165,02-01-2022
115,PDQ6,B1UF,82035,02-01-2022
116,7FIH,F0K9,801835,02-01-2022
117,78K7,X6FO,58711,02-01-2022
118,8.80E+02,T19N,169521,02-01-2022
119,S01J,G81J,863182,02-01-2022
120,U065,T3EE,92137,02-01-2022
121,UIPS,BW6D,570099,02-01-2022
122,0RSW,8CXS,33691,02-01-2022
123,ODVD,WGBR,358058,02-01-2022
124,23UN,N4K4,93190,02-01-2022
125,M28N,T4YP,842605,02-01-2022
126,TON3,GB1J,524542,02-01-2022
127,BUPK,OZ8K,19266,02-01-2022
128,YUA0,JIF1,360002,02-01-2022
129,VSCL,6PZD,571642,02-01-2022
130,EO25,SOXE,752928,02-01-2022
131,UF82,OQ6R,579012,02-01-2022
132,46VO,ABRW,110868,02-01-2022
133,TUA4,UFHM,134178,02-01-2022
134,JYI1,OONP,381772,02-01-2022
135,H05O,KWCN,975450,02-01-2022
136,JTNW,LNJ2,536706,02-01-2022
137,P9BZ,LUBW,729689,02-01-2022
138,8ZIW,J38X,810210,02-01-2022
139,CQQV,U9R9,892510,02-01-2022
140,U8DH,1NMG,608698,02-01-2022
141,WTZA,HW8V,346978,02-01-2022
142,J8Y0,U8S5,839216,02-01-2022
143,RY89,UZ4H,283645,02-01-2022
144,KCZZ,C3XE,722952,02-01-2022
145,0K35,ZX8D,585641,02-01-2022
146,QZFF,A6YC,629512,02-01-2022
147,4S2W,RBHD,89647,02-01-2022
148,149C,YFNB,873187,02-01-2022
149,I3MI,PJ92,790215,02-01-2022
150,ZS68,MWTN,376755,02-01-2022
151,ETGX,Z2RD,65485,02-01-2022
152,UO1Z,YFNB,901373,02-01-2022
153,ZO0G,6HJ4,242844,02-01-2022
154,MT3E,KHHF,451632,02-01-2022
155,S43Q,7743,441333,02-01-2022
156,G9MS,HWKS,641470,02-01-2022
157,OKYB,1H5I,256596,02-01-2022
158,8ZR4,127C,177865,02-01-2022
159,IT1K,WMFJ,588598,02-01-2022
160,NID7,VUU7,15352,02-01-2022
161,4CGQ,F1PC,794975,02-01-2022
162,5IQA,JBMP,448635,02-01-2022
163,J2PN,PNVV,573981,02-01-2022
164,U8I6,910I,604449,02-01-2022
165,YNRJ,FZIC,706305,02-01-2022
166,2V9I,BU2M,175843,02-01-2022
167,913M,OV3G,807758,02-01-2022
168,M1PA,JLIY,897120,02-01-2022
169,JEN9,P9UZ,438609,02-01-2022
170,NWVU,AJHC,194536,02-01-2022
171,BRGY,RKQJ,126803,02-01-2022
172,HNIN,YPNC,724516,02-01-2022
173,SHO1,MG2I,741370,02-01-2022
174,FZ21,3529,896706,02-01-2022
175,CV4T,X2FN,519990,02-01-2022
176,IT0O,AQ6M,790835,02-01-2022
177,0TU5,NME1,682836,02-01-2022
178,SUYW,PX6B,436036,02-01-2022
179,TG8C,Q120,828426,02-01-2022
180,9ZGN,Q9O6,167810,02-01-2022
181,ADTE,L7W0,192725,02-01-2022
182,J621,PX84,308098,02-01-2022
183,2EHD,CBLY,630410,02-01-2022
184,UCRL,AW2R,201403,02-01-2022
185,TC49,725C,70655,02-01-2022
186,2NE5,KUE3,107191,02-01-2022
187,YL9S,M5BY,872694,02-01-2022
188,GUWB,S2TZ,349806,02-01-2022
189,278T,BCV5,392015,02-01-2022
190,5OAI,TBXM,864432,02-01-2022
191,OQH2,T4T6,405193,02-01-2022
192,11VL,YN1S,263667,02-01-2022
193,V494,FINC,809511,02-01-2022
194,VDBU,SEAZ,997204,02-01-2022
195,795A,Y8KF,273308,02-01-2022
196,3JMO,HHJ5,249152,02-01-2022
197,PIJG,IG88,640814,02-01-2022
198,KHBR,H58T,316950,02-01-2022
199,ANVI,IY80,948582,02-01-2022
200,7Z6I,I5BN,649918,02-01-2022
201,6MAZ,FL4F,546383,02-01-2022
202,5VN2,KE47,554183,02-01-2022
203,N1V6,PXDN,771554,02-01-2022
204,MASV,OUN0,530352,02-01-2022
205,IMOX,RXD4,750971,02-01-2022
206,M2P3,FT5M,597538,02-01-2022
207,7PH6,7J0T,457474,02-01-2022
208,I8O1,W2YK,396819,02-01-2022
209,ED9I,OGNS,201035,02-01-2022
210,06QF,WIP7,77293,02-01-2022
211,XHBM,7L27,938147,02-01-2022
212,BJ11,0HEQ,828826,02-01-2022
213,L4ON,1FFL,981619,02-01-2022
214,DYZU,D72I,763336,02-01-2022
215,469V,B68K,374379,02-01-2022
216,GF0T,KBZ8,507561,02-01-2022
217,OGNT,TPT3,137862,02-01-2022
218,I3KQ,DQ3J,437739,02-01-2022
219,CG00,YYHG,226031,02-01-2022
220,B3J4,UZ1Q,500603,02-01-2022
221,JEW2,05GJ,834349,02-01-2022
222,T61U,KAMR,958572,02-01-2022
223,S4PA,F6TV,949624,02-01-2022
224,4QC7,JLIY,610017,02-01-2022
225,POBJ,W5JZ,231873,02-01-2022
226,HCKJ,T817,690068,02-01-2022
227,RFVM,O9I7,774116,02-01-2022
228,A34G,HD98,569419,02-01-2022
229,JG4H,RPVG,165061,02-01-2022
230,UIWA,IALI,706197,02-01-2022
231,I6HD,A453,624279,02-01-2022
232,UC8F,BCV5,148131,02-01-2022
233,6X0L,RRBV,668970,03-01-2022
234,CCIO,SEE0,533976,03-01-2022
235,US35,FIN6,932824,03-01-2022
236,OO88,2QYJ,778025,03-01-2022
237,CL0A,010A,343566,03-01-2022
238,RX58,UG1W,638243,03-01-2022
239,H9SN,OW4Z,683634,03-01-2022
240,J2FN,1ADM,174828,03-01-2022
241,5M3N,Q6IO,203706,03-01-2022
242,CTU1,9UQT,988224,03-01-2022
243,S9TL,531N,781605,03-01-2022
244,QEJ9,8B1T,542558,03-01-2022
245,7K8K,OHZL,754504,03-01-2022
246,TLM2,28YG,435743,03-01-2022
247,DFKP,7PH6,866951,03-01-2022
248,CDAL,ZQ1K,506203,03-01-2022
249,CRUR,U1JY,542390,03-01-2022
250,ULUB,SZKU,46209,03-01-2022
251,AI7V,UHP6,534154,03-01-2022
252,WIFA,QC7D,710609,03-01-2022
253,YW47,JL0L,757374,03-01-2022
254,QXPQ,RCO3,480347,03-01-2022
255,PUE2,U2PD,917138,03-01-2022
256,XMCD,C23D,374433,03-01-2022
257,369E,E7R5,730143,03-01-2022
258,HQPX,UMAB,446581,03-01-2022
259,Y7G4,DLI6,646283,03-01-2022
260,77LI,AN1R,416294,03-01-2022
261,G7X9,WE1E,704556,03-01-2022
262,U9QL,ZZCD,226305,03-01-2022
263,ANVI,KM5X,680572,03-01-2022
264,8FMJ,RKZP,650707,03-01-2022
265,0EQF,Y0V3,897958,03-01-2022
266,300K,9HQQ,954810,03-01-2022
267,R1DF,N8L1,755115,03-01-2022
268,48VF,DIOL,551513,03-01-2022
269,5IMN,TPM5,710910,03-01-2022
270,CABW,1DE3,937494,03-01-2022
271,7JNU,AYA5,518689,03-01-2022
272,H96D,FHYF,429328,03-01-2022
273,0BQ2,KOBG,205876,03-01-2022
274,I7EL,23X5,933949,03-01-2022
275,264W,ZTZO,585212,03-01-2022
276,F7UF,VWJX,49731,03-01-2022
277,ZJJ7,DL7S,865934,03-01-2022
278,7S35,9OIE,320628,03-01-2022
279,EY2V,CVKR,207367,03-01-2022
280,PX6B,AK2G,149097,03-01-2022
281,WTNV,PS45,398736,03-01-2022
282,WKDL,1LQO,548376,03-01-2022
283,SC3K,6K5Y,154336,03-01-2022
284,4Q1K,TIRM,272876,03-01-2022
285,ZS1M,WZV7,753386,03-01-2022
286,284V,VZ1C,564601,03-01-2022
287,2ANF,R5CE,206322,03-01-2022
288,LJN2,MTNP,286006,03-01-2022
289,BYF9,0PZV,704181,03-01-2022
290,3FYB,4R0P,527914,03-01-2022
291,LQCZ,AWO1,761868,03-01-2022
292,Z7II,S4PA,837039,03-01-2022
293,3K7W,D1OT,467526,03-01-2022
294,ZCMW,WK24,568683,03-01-2022
295,QNBX,KBRX,986566,03-01-2022
296,UVJ6,SNTN,694753,03-01-2022
297,24WX,0O59,406764,03-01-2022
298,O93B,5EKL,562042,03-01-2022
299,C7R4,5Q2R,439068,03-01-2022
300,RUQ0,GJD3,330672,03-01-2022
301,KX4I,X8I0,283420,03-01-2022
302,INIG,FWUI,874695,03-01-2022
303,5KQ4,K8LW,566403,03-01-2022
304,40EA,G85G,341848,03-01-2022
305,E5QV,35KR,340564,03-01-2022
306,PUE2,K5ME,844408,03-01-2022
307,QISP,Y9Q8,450790,03-01-2022
308,J7WJ,PRR2,186840,03-01-2022
309,P6ZY,23X5,853437,03-01-2022
310,CQHR,JG85,808056,03-01-2022
311,LV5L,7HH5,507762,03-01-2022
312,8RI9,I8O1,854021,03-01-2022
313,K0CE,B1UF,761957,03-01-2022
314,TDW0,YURG,605477,03-01-2022
315,8XHW,OMOQ,460887,03-01-2022
316,O3W4,C3YS,521371,03-01-2022
317,SL2O,4QCA,458249,03-01-2022
318,PC6Z,L9FD,243006,03-01-2022
319,94A3,K76U,841501,03-01-2022
320,T8MM,UTCM,619513,03-01-2022
321,7L8U,55D1,853328,03-01-2022
322,ZR6Q,V2IT,668920,03-01-2022
323,1M2T,WVAE,719862,03-01-2022
324,IQ2F,AOWW,899551,03-01-2022
325,XP45,7RVZ,340148,03-01-2022
326,N18X,M6WQ,982670,03-01-2022
327,F9MF,YTA1,973715,03-01-2022
328,FU5E,7U21,427860,03-01-2022
329,1OBA,UR4J,667501,03-01-2022
330,JM2V,OEZI,822119,03-01-2022
331,O02H,JN4E,357739,03-01-2022
332,CKCZ,62Z3,759570,03-01-2022
333,HPT2,3XTV,975523,04-01-2022
334,DI3B,7R5D,966034,04-01-2022
335,EZW1,3HPH,999973,04-01-2022
336,VDGF,8L56,181742,04-01-2022
337,GHQ7,NW8D,15187,04-01-2022
338,ADAU,D3B8,96741,04-01-2022
339,RM06,PRR2,886843,04-01-2022
340,K2HP,W70A,297922,04-01-2022
341,7AUY,0XDA,758284,04-01-2022
342,S4NB,SXR0,203809,04-01-2022
343,JBUH,E92J,127704,04-01-2022
344,0VZI,D75L,98708,04-01-2022
345,29AB,7I7P,289459,04-01-2022
346,HQ9I,YD0J,529297,04-01-2022
347,WQDF,RSAY,714779,04-01-2022
348,72PK,QF72,438618,04-01-2022
349,XWZD,PHS0,601972,04-01-2022
350,WC5A,5SIN,819543,04-01-2022
351,VNVB,9AFS,565845,04-01-2022
352,EORP,PELL,587977,04-01-2022
353,38YN,8WX2,154892,04-01-2022
354,AK2G,CA1U,193293,04-01-2022
355,RNLR,OAPK,236439,04-01-2022
356,QYD9,Z3U5,91284,04-01-2022
357,LE5C,HLL1,965832,04-01-2022
358,4GH9,QLSS,292945,04-01-2022
359,RING,OYSD,590888,04-01-2022
360,MGER,ZTXG,491536,04-01-2022
361,2ZCQ,KEM4,394948,04-01-2022
362,D8K8,FDHP,992103,04-01-2022
363,3ZH5,K0CE,153285,04-01-2022
364,EDLL,CB19,699244,04-01-2022
365,XB5Y,2RUS,428944,04-01-2022
366,L82A,2V9I,595125,04-01-2022
367,1LQO,B6XD,323195,04-01-2022
368,LLKZ,GENK,632539,04-01-2022
369,Y3VI,32W6,920309,04-01-2022
370,2ZDP,LWS1,764890,04-01-2022
371,U52V,YE95,777239,04-01-2022
372,POBJ,4JBV,445226,04-01-2022
373,V7US,GG7V,174156,04-01-2022
374,IF5J,3FWF,292214,04-01-2022
375,UG1W,GQV3,523861,04-01-2022
376,9MQV,U8I6,713631,04-01-2022
377,4ACS,4QC7,925768,04-01-2022
378,SORD,H9W5,939786,04-01-2022
379,NMAD,HQWA,165012,04-01-2022
380,P0EL,LVMU,585574,04-01-2022
381,50HN,0O2G,863004,04-01-2022
382,GCD0,UIPS,453780,04-01-2022
383,Q7S9,VKSC,664806,04-01-2022
384,V28G,Y41V,56431,04-01-2022
385,5I56,IT0O,550689,04-01-2022
386,O0EV,3YME,827144,04-01-2022
387,NMWJ,JHXQ,692841,04-01-2022
388,8D2D,9NK9,426980,04-01-2022
389,R2UO,WL8I,297000,04-01-2022
390,9N8N,ZGFP,342451,04-01-2022
391,YURG,D433,839172,04-01-2022
392,J0MT,84RD,678884,04-01-2022
393,1SCN,HR6B,997117,04-01-2022
394,4JVV,S1GS,217595,04-01-2022
395,1PSM,CIQA,727769,04-01-2022
396,NXIA,DBLO,633974,04-01-2022
397,T5MW,0RAZ,60745,04-01-2022
398,K936,L95Q,950958,04-01-2022
399,5YX1,HZ2S,568877,04-01-2022
400,3ATX,149C,125016,04-01-2022
401,OB2Z,0BVV,855103,04-01-2022
402,UBMD,4WT4,797065,04-01-2022
403,86XQ,A375,279955,04-01-2022
404,AYGO,8EG9,715413,04-01-2022
405,FP4X,K4LP,968812,04-01-2022
406,2KSH,Z71O,670055,04-01-2022
407,PI16,ZISP,214047,04-01-2022
408,8DXQ,3UOA,210278,04-01-2022
409,Q4FR,D14K,413135,04-01-2022
410,LCUA,VDZP,483692,04-01-2022
411,AQU1,U3HF,956175,04-01-2022
412,HN30,89TL,900471,04-01-2022
413,EDLL,RRCJ,657670,04-01-2022
414,5UIL,S5NR,102597,04-01-2022
415,TKAF,U80L,98002,04-01-2022
416,4UB4,OT8R,667224,04-01-2022
417,PHG7,K44G,100061,04-01-2022
418,M3J1,CVCD,328577,04-01-2022
419,Q120,K3L0,367745,04-01-2022
420,M8I4,HRRX,143859,04-01-2022
421,3U8G,IEIB,911058,04-01-2022
422,6GYK,18CT,231514,04-01-2022
423,0L1Y,9X54,787409,04-01-2022
424,OMED,H8TQ,651007,04-01-2022
425,DXXS,WVUW,109357,04-01-2022
426,LZ3B,D9JN,676178,04-01-2022
427,OKQL,LXD0,878423,04-01-2022
428,UN4R,ZXHU,328532,04-01-2022
429,DZDS,QL6E,445512,04-01-2022
430,5P61,YHTE,562888,04-01-2022
431,V1L3,5E6L,545958,04-01-2022
432,H21U,DY3X,194926,04-01-2022
433,6EYY,BU2M,840632,04-01-2022
434,BO78,Y7K5,525825,04-01-2022
435,KE22,ZOFX,150726,04-01-2022
436,V7SV,LELC,140730,04-01-2022
437,DGG4,1OUS,423583,04-01-2022
438,C9VO,R6CX,194656,04-01-2022
439,F71G,D8VZ,901347,04-01-2022
440,FWF3,ETGJ,190206,04-01-2022
441,WKMJ,7VU4,521843,04-01-2022
442,F9LM,0WJ2,617399,04-01-2022
443,87LB,9GYK,577452,04-01-2022
444,N7F9,L69K,820733,04-01-2022
445,PY7X,KCM9,915727,04-01-2022
446,NPFX,762K,746786,04-01-2022
447,NYIX,R4B2,448474,04-01-2022
448,3CNF,2M3C,165625,04-01-2022
449,HAGR,LGOX,202753,04-01-2022
450,8V1Y,KHPG,782258,04-01-2022
451,G1QH,9N0V,998584,04-01-2022
452,H96D,3UOA,884849,05-01-2022
453,CDXH,8TUI,985596,05-01-2022
454,IRKV,G915,845501,05-01-2022
455,9CS7,UWBG,876385,05-01-2022
456,W8KW,ETVT,535433,05-01-2022
457,Y4RS,S7VW,638683,05-01-2022
458,IGT7,ZQIW,539975,05-01-2022
459,7JPG,8MUB,629628,05-01-2022
460,ZCC2,VKSC,15347,05-01-2022
461,PN3F,902U,146713,05-01-2022
462,X57O,QEAR,678939,05-01-2022
463,V5OS,BABS,720541,05-01-2022
464,HUSV,PHEN,224616,05-01-2022
465,L8JU,BBJL,333895,05-01-2022
466,NC6V,BU3G,503004,05-01-2022
467,Y41V,9IL7,800115,05-01-2022
468,BT4L,9UU9,375699,05-01-2022
469,Q9BM,7Z7Z,438061,05-01-2022
470,YTUX,1DQ4,296719,05-01-2022
471,RMIE,84RD,197431,05-01-2022
472,RB3D,LKQY,970208,05-01-2022
473,GOE5,WI9L,301932,05-01-2022
474,HFZ4,ZICP,171472,05-01-2022
475,MG1Q,UYTR,527740,05-01-2022
476,7AUU,OIO5,312887,05-01-2022
477,AYIP,KC8C,964158,05-01-2022
478,FMCG,S5NR,218448,05-01-2022
479,XARC,LQEZ,935459,05-01-2022
480,2I52,1PP2,959540,05-01-2022
481,YB4T,8AL5,428835,05-01-2022
482,0KWY,ANAD,451605,05-01-2022
483,CSW3,JSOY,311133,05-01-2022
484,6XTP,74JP,120306,05-01-2022
485,RXAI,6K5Y,431410,05-01-2022
486,DFFW,41GY,387181,05-01-2022
487,PWFM,REN4,519411,05-01-2022
488,FLJA,3YME,121017,05-01-2022
489,7UUC,OLK7,198391,05-01-2022
490,3RRL,C6S8,768678,05-01-2022
491,SL2O,UV9J,451085,05-01-2022
492,AKLZ,J0K6,166892,05-01-2022
493,LZ2G,HK8X,134617,05-01-2022
494,XARC,O6AR,478715,05-01-2022
495,6BYX,LLCX,878343,05-01-2022
496,ZS68,OPYF,621171,05-01-2022
497,4C8X,QSL4,463263,05-01-2022
498,2GMR,XNU4,399255,05-01-2022
499,2PKM,CCQ9,301888,05-01-2022
500,OQ4S,TTWR,714460,05-01-2022
501,H9AS,DELS,194274,05-01-2022
502,TXZ6,BF0T,30107,05-01-2022
503,ES2D,RXS1,720488,05-01-2022
504,CKDN,ADPI,816874,05-01-2022
505,K1OH,C63M,226584,05-01-2022
506,OSLG,7L27,530267,05-01-2022
507,75YY,8VLW,509308,05-01-2022
508,EF1Q,CA1U,846532,05-01-2022
509,R64Y,BKF7,891214,05-01-2022
510,QFNT,RQH1,70080,05-01-2022
511,MUC3,XGLV,906460,05-01-2022
512,78VZ,56V7,748111,05-01-2022
513,O1WU,WA2F,746905,05-01-2022
514,JDA1,US35,480025,05-01-2022
515,5S1Z,WHNX,176505,05-01-2022
516,W138,64MC,244198,05-01-2022
517,R3GV,BCTR,244421,05-01-2022
518,RBOA,7C1R,893955,05-01-2022
519,WR77,L6PR,992679,05-01-2022
520,5SXM,4NTR,74953,05-01-2022
521,NMWJ,SD6S,99370,05-01-2022
522,2XGI,B9AV,786832,05-01-2022
523,GW8S,JKQK,780103,05-01-2022
524,7BZ5,CABW,819212,05-01-2022
525,ZT3F,U4MZ,185452,05-01-2022
526,FMXA,CQBR,874156,05-01-2022
527,6DXA,6OMO,801211,05-01-2022
528,HW3K,2YYZ,405550,05-01-2022
529,3NZE,SA5X,677277,05-01-2022
530,IAMQ,XPYY,112345,05-01-2022
531,0SQT,V5R0,638583,05-01-2022
532,0EQF,VUU7,493606,05-01-2022
533,6YW1,DUH4,923798,05-01-2022
534,R31A,Y2JS,87238,05-01-2022
535,14VW,Y8PK,485751,05-01-2022
536,XV97,VQ32,798621,05-01-2022
537,FXGH,GCU0,260326,05-01-2022
538,V5CC,QECH,725813,05-01-2022
539,ALJG,11EJ,321829,05-01-2022
540,X4Q2,QY3F,519434,05-01-2022
541,7DS5,C96U,675599,05-01-2022
542,1KSW,TGLM,958032,05-01-2022
543,IBMP,8Q3J,331007,05-01-2022
544,PN3F,22PI,507645,05-01-2022
545,DAZ2,MUYS,600263,05-01-2022
546,GNBV,3SS6,330781,05-01-2022
547,3ZJF,XP45,134706,05-01-2022
548,VQ03,L63G,571663,05-01-2022
549,743L,2AB4,880281,05-01-2022
550,4NMJ,31KN,453279,05-01-2022
551,SJXL,OUDE,47721,05-01-2022
552,CXF5,TUB8,624319,05-01-2022
553,W9KV,278T,473546,05-01-2022
554,0A0R,HEVK,111116,05-01-2022
555,IH1V,Y9M6,239146,05-01-2022
556,95YR,XWAO,505132,05-01-2022
557,BGWM,UEO2,978906,05-01-2022
558,1NH5,RQH1,948305,05-01-2022
559,DDFD,1ZKI,426629,06-01-2022
560,EKAL,4K1Q,871622,06-01-2022
561,SKDP,VI9H,988545,06-01-2022
562,Q4SX,1DSS,609139,06-01-2022
563,CVKR,3TWA,89207,06-01-2022
564,SS7K,HI63,425179,06-01-2022
565,PRVZ,GLZC,256191,06-01-2022
566,MESJ,HIGC,458849,06-01-2022
567,S88W,ZLN8,83598,06-01-2022
568,A062,GWP1,635345,06-01-2022
569,MEMO,3PIC,869829,06-01-2022
570,IW9O,VONQ,559645,06-01-2022
571,AJZ4,BR3V,46065,06-01-2022
572,134S,8KJ9,312789,06-01-2022
573,PICO,DI3B,930208,06-01-2022
574,KR7G,VS1F,178295,06-01-2022
575,SFK2,CP1G,306417,06-01-2022
576,RJT1,JUJH,370849,06-01-2022
577,9M4G,Q3GD,742403,06-01-2022
578,L8DC,UTCM,537702,06-01-2022
579,J30C,IZ28,129474,06-01-2022
580,5U6U,GBQL,274811,06-01-2022
581,8X33,UGNY,866669,06-01-2022
582,0WXV,JCQ3,918314,06-01-2022
583,S40T,KBZ8,144858,06-01-2022
584,1PC0,XQAK,860097,06-01-2022
585,J8Y0,REN4,40165,06-01-2022
586,HFD5,FSXY,317193,06-01-2022
587,QHCK,1HPQ,688270,06-01-2022
588,EOC1,JF9I,175624,06-01-2022
589,MSDB,G4X8,950514,06-01-2022
590,14GB,7PRB,841742,06-01-2022
591,518X,0JFQ,889377,06-01-2022
592,4RIW,2PX4,216177,06-01-2022
593,HUE8,I3KQ,560494,06-01-2022
594,O0YM,RPNN,405385,06-01-2022
595,A4VE,4G1O,280793,06-01-2022
596,PWOO,PZ00,742642,06-01-2022
597,HX1M,CQQV,810091,06-01-2022
598,O2CE,CLZ3,395845,06-01-2022
599,YBAR,AEE1,376775,06-01-2022
600,6HN7,OBVO,140850,06-01-2022
601,3EKL,5CME,743480,06-01-2022
602,WN5E,Q22K,586523,06-01-2022
603,LE5C,PRR2,91933,06-01-2022
604,U5CI,FA4A,967527,06-01-2022
605,IIZ2,KM13,39867,06-01-2022
606,L4IG,NID7,157283,06-01-2022
607,8Q3R,XM72,886784,06-01-2022
608,M2PP,6JPB,972367,06-01-2022
609,Y25X,2I2G,47126,06-01-2022
610,6NJV,X27M,888586,06-01-2022
611,BCD0,HNCN,544570,06-01-2022
612,1X55,60PS,792871,06-01-2022
613,JU6P,D0AM,182076,06-01-2022
614,ITXR,09V8,585780,06-01-2022
615,ED5V,V4B0,947457,06-01-2022
616,9LGP,UB47,993492,06-01-2022
617,7MQO,HKYZ,102029,06-01-2022
618,24X4,OLXE,524599,06-01-2022
619,OCQO,8SXO,994295,06-01-2022
620,4QE9,0C2P,49693,06-01-2022
621,JXG6,RUVC,989615,06-01-2022
622,5ABZ,P1UI,699357,06-01-2022
623,OKVU,N3MG,399279,06-01-2022
624,RYW8,QQK6,441776,06-01-2022
625,7PI6,7ASK,861031,06-01-2022
626,I1GX,Q2DS,961471,06-01-2022
627,32FV,KFR4,930238,06-01-2022
628,CZZC,RPZ2,24802,06-01-2022
629,DWT8,472T,121001,06-01-2022
630,JO7U,7FY2,303462,06-01-2022
631,EX06,DG6W,319726,06-01-2022
632,WJH9,1YSN,918458,06-01-2022
633,37J9,QPU8,803826,06-01-2022
634,1OE8,3AN0,785690,06-01-2022
635,D1H8,0H11,333884,06-01-2022
636,XVBE,1NH5,27416,06-01-2022
637,NPPB,U7UF,715880,06-01-2022
638,GJ2N,HB1D,118988,06-01-2022
