TransactionID,BuyerID,SellerID,Amount(INR),Date
203,76MG,PO4U,509155,08-01-2022
204,JAJT,OW4X,749179,08-01-2022
205,BVEZ,7DOA,718345,08-01-2022
206,7J5W,RM9Q,818688,08-01-2022
207,4J62,1KSQ,816409,08-01-2022
208,AR1W,AIB4,465614,08-01-2022
209,CYUJ,XXQ5,365154,08-01-2022
210,4WSC,ZNDQ,405127,08-01-2022
211,IZHS,F27X,586377,08-01-2022
212,WBB7,YLCB,551508,08-01-2022
213,G3B8,YS1D,423683,08-01-2022
214,AUR6,0CVO,488382,08-01-2022
215,ONNZ,7ZZJ,780379,08-01-2022
216,3J4P,HJFF,920205,08-01-2022
217,10A6,EIVH,871630,08-01-2022
218,CDK0,JJII,384940,08-01-2022
219,C5LL,W20M,588193,08-01-2022
220,ZLYR,HJKG,353193,08-01-2022
221,4WSC,B3RN,949647,08-01-2022
222,JK59,GVY2,532248,08-01-2022
223,5YDY,CSUC,265960,09-01-2022
224,SOQ6,RZSK,282894,09-01-2022
225,P4AP,XD1Q,111855,09-01-2022
226,4FA2,WQQ1,179173,09-01-2022
227,PGJX,M5J1,739576,09-01-2022
228,Z9GQ,BGQ2,739779,09-01-2022
229,T59F,Z9BY,378929,09-01-2022
230,8UID,60W6,208619,09-01-2022
231,O7SC,BXD7,985151,09-01-2022
232,SOTZ,RVI7,201644,09-01-2022
233,AYSC,GOQB,133721,09-01-2022
234,6X1R,PEXB,178011,09-01-2022
235,F1HG,6COX,857356,09-01-2022
236,C87T,VDZD,867303,09-01-2022
237,WWKK,Z0UQ,544789,09-01-2022
238,QLPF,R2IM,748557,09-01-2022
239,P4AP,O9JO,626555,09-01-2022
240,I7QZ,NXHU,497886,09-01-2022
241,B16S,ME1S,784843,09-01-2022
242,BSA4,FHCS,381385,09-01-2022
243,2WI8,8GAA,132060,09-01-2022
244,U7GK,20V4,278187,09-01-2022
245,ANA6,GT4V,81350,09-01-2022
246,3CRC,XLNX,588645,09-01-2022
247,9PPV,CQI5,563995,09-01-2022
248,39QU,RGPT,364483,09-01-2022
249,FGOG,FO6Z,830096,09-01-2022
250,JD3F,EF92,663030,09-01-2022
251,KFT7,79LP,969617,09-01-2022
252,5MV4,8SXA,861260,09-01-2022
253,YE7U,OV6R,289807,09-01-2022
254,E3T9,FMRP,423839,10-01-2022
255,4HLD,EI2L,265751,10-01-2022
256,5IM5,Q9U5,802981,10-01-2022
257,RCH1,TPAK,66978,10-01-2022
258,VKXQ,9PAI,820936,10-01-2022
259,02FW,7FHF,998410,10-01-2022
260,Q2ZD,BX6I,611674,10-01-2022
261,0WB9,AAQC,352037,10-01-2022
262,YS1D,CZTB,343014,10-01-2022
263,HGHW,TM0H,967544,10-01-2022
264,F27X,EIVH,573320,10-01-2022
265,MF59,80QI,826218,10-01-2022
266,V2U4,QB5B,879891,10-01-2022
267,JNMT,QIYQ,115416,10-01-2022
268,RCLO,RSPI,494838,10-01-2022
269,F2AY,11CU,25598,10-01-2022
270,GT4V,N9S7,346054,10-01-2022
271,V8EX,TYB6,85364,10-01-2022
272,RWTM,3CD0,425961,11-01-2022
273,BCD7,7ZSK,61778,11-01-2022
274,7ZSK,E0JX,495940,11-01-2022
275,98BX,3UKL,145348,11-01-2022
276,SXQ4,RRKX,239170,11-01-2022
277,6VT3,F2AY,128996,11-01-2022
278,407L,20XM,881193,11-01-2022
279,B88W,NOWG,953718,11-01-2022
280,AIOZ,S6S1,702891,11-01-2022
281,I3NS,5NIG,121321,11-01-2022
282,9QJ9,IHY2,92309,11-01-2022
283,65IG,U2BR,164986,11-01-2022
284,B16S,P2O6,243244,11-01-2022
285,8SXA,CGUB,496564,11-01-2022
286,8V6Y,99UR,444511,11-01-2022
287,7ZZJ,MBA6,190011,11-01-2022
288,69IP,D7E3,396517,11-01-2022
289,0YY3,I9C2,80535,11-01-2022
290,XZ8Q,XJSO,928243,11-01-2022
291,Z6A4,0HIF,992508,11-01-2022
292,Q8EA,DVTJ,404101,11-01-2022
293,HUUO,X69K,498371,11-01-2022
294,KFS2,ZQ3J,875713,11-01-2022
295,FGVB,DEOA,833925,12-01-2022
296,ZB75,IZTM,522108,12-01-2022
297,TIZ8,XDKH,445111,12-01-2022
298,A5KN,EBK6,540478,12-01-2022
299,PBGI,WABR,128013,12-01-2022
300,UD29,VA4X,426594,12-01-2022
301,DEWY,DAA0,801223,12-01-2022
302,IOLE,VJX1,440020,12-01-2022
303,7XVI,D047,286645,12-01-2022
304,IOMX,7BOL,244779,12-01-2022
305,QT7R,GD41,595466,12-01-2022
306,H64A,OKGK,469257,12-01-2022
307,HHNE,6SDR,626090,12-01-2022
308,18FF,5C1X,898945,12-01-2022
309,91NZ,O90W,499903,12-01-2022
310,P5FY,8A6S,219852,12-01-2022
311,VMS0,9Y80,266596,12-01-2022
312,NXHU,S1UQ,520519,12-01-2022
313,3BZC,UMZG,141226,12-01-2022
314,W9Y3,XJ46,807287,12-01-2022
315,2TED,J1KM,108136,12-01-2022
316,V1DV,BH7H,794977,12-01-2022
317,UX4K,4OQR,240206,12-01-2022
318,AR1W,X69K,977454,12-01-2022
319,GQQV,1X1H,251584,12-01-2022
320,608Q,ICFJ,202613,12-01-2022
321,2UWV,AMSP,22115,12-01-2022
322,X6RQ,8B0X,356177,12-01-2022
323,KOEI,YGMY,658397,13-01-2022
324,02FW,PS1B,797337,13-01-2022
325,DMS9,HZCK,952708,13-01-2022
326,KOEI,FMBD,777914,13-01-2022
327,OTQM,29WH,791767,13-01-2022
328,Q1X0,UKPY,927504,13-01-2022
329,O9VI,6SDR,240965,13-01-2022
330,WCKU,UWIO,490204,13-01-2022
331,UINL,Q14Q,872902,13-01-2022
332,XI6J,NY08,423165,13-01-2022
333,0AOD,DRUK,421801,13-01-2022
334,FDKO,ECSH,444511,13-01-2022
335,M5J1,UKHH,430952,13-01-2022
336,CIET,034X,592579,13-01-2022
337,88VT,M1M3,967949,13-01-2022
338,5WP0,5Z95,511604,13-01-2022
339,9RKQ,FW93,30460,13-01-2022
340,LLMG,M1Q2,925091,13-01-2022
341,6SXA,EPVF,915937,13-01-2022
342,6ZVP,M3UP,28804,13-01-2022
343,FFXH,YZLW,578356,13-01-2022
344,RRM6,Z46C,604542,13-01-2022
345,JSMF,PS1B,885769,13-01-2022
346,O4H3,YEAY,428932,13-01-2022
347,NBIQ,P6MA,452166,13-01-2022
348,VEB9,3WZQ,924624,13-01-2022
349,XJGK,SH8X,218756,14-01-2022
350,GQH2,APK0,169904,14-01-2022
351,CV88,0MDY,455753,14-01-2022
352,LMIL,OKGK,28546,14-01-2022
353,V6J8,WF30,420040,14-01-2022
354,JTK4,TPMO,655977,14-01-2022
355,KC1R,2N5W,127558,14-01-2022
356,GL7Q,QKJV,282483,14-01-2022
357,FAZV,2UWV,194285,14-01-2022
358,XJJ3,2VG7,473314,14-01-2022
359,CFDD,N63D,162617,14-01-2022
360,ADX5,5TJP,103242,14-01-2022
361,D4C4,UDOK,207085,14-01-2022
362,QHEW,Q4HS,162035,14-01-2022
363,7SRJ,FSBD,533318,14-01-2022
364,5ZEZ,JS57,935278,14-01-2022
365,P130,1419,568696,14-01-2022
366,B1XW,UQ2P,824672,14-01-2022
367,UDHN,NGTP,869491,14-01-2022
368,TVFG,0PBH,931320,14-01-2022
369,HW30,WRE2,499917,14-01-2022
370,B65V,YNXV,854835,14-01-2022
371,UQLX,5NO2,515508,14-01-2022
372,I2FL,M1PS,185149,14-01-2022
373,NYN4,W1HU,984562,14-01-2022
374,3B21,7J39,656676,14-01-2022
375,JM5P,APIR,391412,14-01-2022
376,PMM5,O9VI,595630,14-01-2022
377,ASAE,N6GB,279670,14-01-2022
378,07KX,SPAH,250144,14-01-2022
379,8BWG,KFQX,244242,14-01-2022
380,TZW9,3YIB,419422,15-01-2022
381,EDQ4,8F3L,482381,15-01-2022
382,EI2L,UENS,334959,15-01-2022
383,62VJ,VIXZ,366372,15-01-2022
384,WLP5,U4M8,639690,15-01-2022
385,TMJ6,XHT6,82062,15-01-2022
386,T82G,NCE1,525199,15-01-2022
387,H2KG,67TW,974603,15-01-2022
388,MLOV,LWVT,701004,15-01-2022
389,OS2L,I42C,838803,15-01-2022
390,SB5L,IM19,580560,15-01-2022
391,469B,N486,672278,15-01-2022
392,N3UI,9PPV,179254,15-01-2022
393,WXFH,XEIO,593832,15-01-2022
394,GPBV,EBK6,869166,15-01-2022
395,YMM7,VGNG,557052,15-01-2022
396,EFP7,6UNW,915363,15-01-2022
397,KBVE,IT5Z,800805,15-01-2022
398,8V6Y,K4F7,440285,15-01-2022
399,6QPE,KH9H,266039,15-01-2022
400,5Z0O,XL01,17644,15-01-2022
401,2WX8,4WP4,811998,15-01-2022
402,HR2L,F27X,905904,15-01-2022
403,NEC6,UZ5K,149241,15-01-2022
404,O9VI,97CH,390986,15-01-2022
405,TZD9,47FC,781411,15-01-2022
406,MC3K,P4AP,975044,15-01-2022
407,XNWT,PFWM,428110,16-01-2022
408,JGWX,FGOG,968762,16-01-2022
409,ME1S,ECR6,825729,16-01-2022
410,NDH2,URR9,790217,16-01-2022
411,1YKP,VPR6,179820,16-01-2022
412,GPBV,D7G7,333485,16-01-2022
413,TYRQ,UZ5K,377408,16-01-2022
414,ZP5X,NEE5,366697,16-01-2022
415,FB1T,KKTE,395894,16-01-2022
416,JNMT,O55Z,97619,16-01-2022
417,KOEI,HQJX,170178,16-01-2022
418,XV9K,M21D,929732,16-01-2022
419,Y8DV,OKBF,464736,16-01-2022
420,ULRO,DJGZ,111653,16-01-2022
421,CYUJ,INO8,576544,16-01-2022
422,90AZ,LIEJ,458365,16-01-2022
423,TOJ1,GSNY,602633,16-01-2022
424,WZ9T,IXL7,243937,17-01-2022
425,5EPU,D3L7,675440,17-01-2022
426,KYRK,PF1S,988881,17-01-2022
427,HX3Q,6XPD,135436,17-01-2022
428,F9FV,4H3N,670144,17-01-2022
429,QLQG,9PAI,96333,17-01-2022
430,HC7E,AD5X,264406,17-01-2022
431,IKI6,SOTZ,760953,17-01-2022
432,XV72,R182,199248,17-01-2022
433,H2KG,YRMA,225424,17-01-2022
434,NEE5,HLO3,987030,17-01-2022
435,QKD0,5RSW,456411,17-01-2022
436,O69V,N336,94285,17-01-2022
437,I0BO,NW37,335046,17-01-2022
438,WGF1,R16Z,944415,17-01-2022
439,1PV8,9AXJ,402235,17-01-2022
440,BX7N,6RE3,867497,17-01-2022
441,FPP1,DO9C,38929,17-01-2022
442,L2Y7,HZWN,279619,17-01-2022
443,QM3X,N9S7,955848,17-01-2022
444,YGPI,Z3LB,802795,17-01-2022
445,Y2R4,2YBN,182920,17-01-2022
446,JEMC,NWFU,376740,17-01-2022
447,OZP1,128Y,262573,18-01-2022
448,HWJM,2I2N,199618,18-01-2022
449,G1UD,WHLW,77033,18-01-2022
450,NF9N,HN1D,44864,18-01-2022
451,4TPY,GUBJ,79795,18-01-2022
452,KRB4,T3CB,405175,18-01-2022
453,3N2O,65NP,415725,18-01-2022
454,OY2O,TDQF,289083,18-01-2022
455,5K4V,3ZGP,774046,18-01-2022
456,AR1W,8S56,193710,18-01-2022
457,9H03,YWMZ,915303,18-01-2022
458,UIES,CZXI,672448,18-01-2022
459,G9N7,W9KD,797975,18-01-2022
460,3GCN,76Y5,44108,18-01-2022
461,WVDA,G6UZ,674104,18-01-2022
462,QJZD,BLH6,983350,18-01-2022
463,9FDL,RW4E,878407,18-01-2022
464,5M10,5OFR,72933,18-01-2022
465,78FN,GQME,27895,18-01-2022
466,1HJ6,BKJG,48180,18-01-2022
467,QF73,FFQ9,362464,18-01-2022
468,JYOD,SOVH,678090,18-01-2022
469,JKI7,UX4K,847935,19-01-2022
470,V33R,YKKY,14737,19-01-2022
471,8H4F,V0BW,321944,19-01-2022
472,P7GW,86YZ,712320,19-01-2022
473,88BS,1184,209669,19-01-2022
474,KGR2,MIL1,653020,19-01-2022
475,RC9V,YG8V,793302,19-01-2022
476,3MIC,IPJ6,563176,19-01-2022
477,VIEY,I9KF,387208,19-01-2022
478,K8R7,HWJM,509840,19-01-2022
479,PEXB,EO23,484204,19-01-2022
480,2U08,7BOL,429803,19-01-2022
481,F9PH,L3E3,188847,19-01-2022
482,4UAE,S73A,524843,19-01-2022
483,QBNW,TFJ4,941068,19-01-2022
484,YFYT,FBCR,683093,19-01-2022
485,RWHZ,960C,734842,19-01-2022
486,QF73,GQ0N,795583,19-01-2022
487,X6IX,B4HS,906892,19-01-2022
488,4ESE,Q4HS,746122,19-01-2022
489,SSD0,UAR2,231189,19-01-2022
490,N2KZ,ZKC2,599030,19-01-2022
491,4JUK,U8NF,251224,19-01-2022
492,SGT5,SF8R,488876,19-01-2022
493,OTQM,YABZ,906556,19-01-2022
494,G9N7,OTQM,401420,19-01-2022
495,AIOZ,P192,287909,19-01-2022
496,9CWM,R7HV,210118,19-01-2022
497,LY41,1Z6R,931109,19-01-2022
498,VRO1,3ABM,150968,19-01-2022
499,Q1X0,XC2I,681053,19-01-2022
500,5AGD,JHU7,447611,19-01-2022
501,3RW5,2FAC,529248,19-01-2022
502,IWT4,6I1Q,772465,19-01-2022
503,D3S7,0N8C,957567,19-01-2022
504,V33R,67TW,868566,19-01-2022
505,2LHE,BKX6,797418,19-01-2022
506,4XFK,TUP9,990665,20-01-2022
507,VKSB,0N8C,35088,20-01-2022
508,RC9V,3JF5,250743,20-01-2022
509,3LDY,ZSM0,922251,20-01-2022
510,R182,KGGR,79152,20-01-2022
511,IU7T,LLMG,856911,20-01-2022
512,T3CB,Q8AT,600769,20-01-2022
513,AY45,R8TD,101900,20-01-2022
514,JH1O,KOAX,52603,20-01-2022
515,QFUG,M2QW,505159,20-01-2022
516,0XB0,XJJ3,864745,20-01-2022
517,O90W,WCK2,233105,20-01-2022
518,GT14,PKJ3,427787,20-01-2022
519,ZPFQ,7XYG,447458,20-01-2022
520,W08M,YWG8,166042,20-01-2022
521,DN1Q,F5RX,935732,20-01-2022
522,682V,UGW1,46671,20-01-2022
523,5U5L,5BNN,795507,20-01-2022
524,PGE1,52GQ,319304,20-01-2022
525,635K,1GB6,55321,20-01-2022
526,6COX,9APL,236118,20-01-2022
527,88EF,ZT9Z,541955,20-01-2022
528,324Z,SK8Y,521530,20-01-2022
529,I7PH,NCE1,655971,20-01-2022
530,FGOG,C3JU,361924,20-01-2022
531,KC1R,98BX,730341,20-01-2022
532,CJDE,PFN9,830075,20-01-2022
533,A84Z,NT4W,394879,20-01-2022
534,65S7,AU2L,636919,20-01-2022
535,DVTJ,682V,474066,20-01-2022
536,EZ72,AH38,305869,21-01-2022
537,RN45,RQ05,427863,21-01-2022
538,MSLC,CCRT,76754,21-01-2022
539,NUWI,JCDA,5324,21-01-2022
540,3LNR,S6YO,663067,21-01-2022
541,PPKS,JZ9L,931889,21-01-2022
542,UBYD,65NP,49032,21-01-2022
543,G6W1,08R0,478514,21-01-2022
544,EUUL,MPQ0,44545,21-01-2022
545,PLJ9,9N87,827480,21-01-2022
546,V33R,N33S,567514,21-01-2022
547,V2D0,KGBY,967418,21-01-2022
548,K9O5,UA3S,745436,21-01-2022
549,XXOU,9889,889451,21-01-2022
550,ORQZ,NYN4,138438,21-01-2022
551,0DQH,VN7Z,70285,21-01-2022
552,C45U,SSKK,934267,21-01-2022
553,O9VI,JJII,809746,21-01-2022
554,TU7G,WABR,814561,21-01-2022
555,4GD4,Q2ZD,502240,21-01-2022
556,LQUY,7M2T,443998,21-01-2022
557,VL32,9FDL,172904,21-01-2022
558,UENS,OL7L,492071,21-01-2022
559,65NP,DLOQ,501130,21-01-2022
560,D3LO,8CBA,675185,22-01-2022
561,PPKS,29FP,351641,22-01-2022
562,I1K3,WABR,177540,22-01-2022
563,DZYE,1PV8,720080,22-01-2022
564,AS9P,D4C4,864056,22-01-2022
565,G588,N336,387301,22-01-2022
566,YE7U,WFNU,66241,22-01-2022
567,4HB0,1AD5,370900,22-01-2022
568,960C,JDKT,39756,22-01-2022
569,O90W,1M7T,865748,22-01-2022
570,HEL2,4H3N,370527,22-01-2022
571,MD6K,QCNB,486387,22-01-2022
572,B6Z3,LGTU,613055,22-01-2022
573,PR8X,U8ST,855830,22-01-2022
574,UIYV,2JVG,704222,22-01-2022
575,05PH,W9Z5,183736,22-01-2022
576,KRXA,Y8DV,873447,22-01-2022
577,Z0AB,6K0O,907751,22-01-2022
578,B407,JMZL,741466,22-01-2022
579,RZOB,H2EO,728936,22-01-2022
580,YEAY,DVTJ,163291,22-01-2022
581,JM26,QME4,546241,22-01-2022
582,BXD7,F9PH,415781,22-01-2022
583,MFLE,VRQX,952468,22-01-2022
584,6O5X,2BPA,928648,22-01-2022
585,UINL,OPI1,22584,22-01-2022
586,AD1T,G12F,438294,22-01-2022
587,6K0O,KGBY,26757,22-01-2022
588,I9C2,FDF3,888789,23-01-2022
589,IYFB,4HB0,136471,23-01-2022
590,MSPK,9QTI,286818,23-01-2022
591,2E7C,WE2F,157764,23-01-2022
592,5C4S,E148,554264,23-01-2022
593,May-08,9CP5,362944,23-01-2022
594,FMVE,IFJT,573319,23-01-2022
595,U9OE,O6IC,903059,23-01-2022
596,9V03,PQLV,558837,23-01-2022
597,6JZW,QQGD,256410,23-01-2022
598,KTP8,4MLV,762816,23-01-2022
599,TJD6,OF4S,268739,23-01-2022
600,ZNWH,TDB6,159899,23-01-2022
601,PQ4F,YFYT,122009,23-01-2022
602,TNGC,3FFP,708209,23-01-2022
603,E3TV,1AGM,127850,23-01-2022
604,FUSM,L022,940936,23-01-2022
605,WCKU,6VFU,216953,23-01-2022
606,VNP1,7NVW,895038,23-01-2022
607,SK8Y,FNH6,710858,23-01-2022
608,NW90,AH38,184432,23-01-2022
609,EJDW,6CX8,492084,23-01-2022
610,EW8X,MYZC,506763,23-01-2022
611,SZYE,D4WT,474143,23-01-2022
612,X0UJ,0KRP,326133,23-01-2022
613,4ANH,QZKF,200068,23-01-2022
614,33A1,21QP,256852,23-01-2022
615,LOAC,80MN,602046,23-01-2022
616,481Y,RPEP,990881,24-01-2022
617,2KEP,GR9N,452673,24-01-2022
618,0UC1,B16S,230662,24-01-2022
619,BAN3,PS1B,757537,24-01-2022
620,0MDY,481Y,359789,24-01-2022
621,M3IW,DEF1,72098,24-01-2022
622,VJX1,XD1Q,14522,24-01-2022
623,44EQ,2NGD,381767,24-01-2022
624,AU2L,W6SG,982938,24-01-2022
625,B18V,8BSQ,131560,24-01-2022
626,WABR,JMZL,343073,24-01-2022
627,96IC,C3JU,529932,24-01-2022
628,UQLX,FHZP,326886,24-01-2022
629,DPSK,DIY9,899258,24-01-2022
630,56Z1,4XFK,175804,24-01-2022
631,10DH,CS2T,409956,24-01-2022
632,BBMB,VX1Y,421067,24-01-2022
633,TMW7,IAHE,142118,24-01-2022
634,1XM8,18WD,379941,24-01-2022
635,4MXM,6GI9,722083,24-01-2022
636,FDKO,0DQH,138007,24-01-2022
637,0S6A,MQER,325572,24-01-2022
